gene_names,pg_n1,pg_n1.1,pg_n1.2,pnl_n1,pnl_n1.1,pnl_n1.2,pg_n1n2,pg_n1n2.1,pg_n1n2.2,pnl_n1n2,pnl_n1n2.1,pnl_n1n2.2,pg_full,pg_full.1,pg_full.2,pnl_full,pnl_full.1,pnl_full.2,n1_size,n2_size,gene_ind,gene_name
ENSG00000103148.15,0.7625385377539504,0.5883405275733042,0.5553714355081105,0.7004225095950594,0.5501105621560715,0.6518719515446829,0.37200905068778656,0.3224503207365268,0.4277255825473646,0.7324986295544482,0.2072535541270389,0.6136726566061721,0.4124975022057129,0.988258035362786,0.12675936438200566,0.4758387793293262,0.8543588411150591,0.3125574497714789,20000.0,158162.0,14258.0,NPRL3
ENSG00000130656.4,0.17573397207369454,0.3777733142226945,0.4165725395692265,0.24764259754314685,0.6276349677763331,0.3280575600189486,0.8937186777557242,0.14041857901168975,0.4896132965466344,0.6463305679606259,0.08498219438803035,0.4247673608393244,0.6452699463140892,0.4901992636761098,0.5257485744978875,0.6951469619471862,0.6265717901605635,0.4715086245466673,20000.0,158162.0,14259.0,HBZ
ENSG00000129925.10,0.16037833291050022,0.3499553170145563,0.5240653485719875,0.17964893962497588,0.3924738832665239,0.44794313681660025,0.5324569217216993,0.09565260605426222,0.4013845696015158,0.8547520240042815,0.15146223319809746,0.22319762406626345,0.6460882130745996,0.8784182187415047,0.7744006292121719,0.5574748871132933,0.94798136257201,0.8239593253535066,20000.0,158162.0,14274.0,TMEM8A
ENSG00000103202.12,0.032498323046769736,0.7238693511294113,0.5360269094057393,0.1003154367571169,0.40521550145943497,0.6048314050645838,0.6230712646733532,0.5339605872945492,0.4813668080162014,0.607152082279332,0.5294858830638356,0.474278933888402,0.09690005024080682,0.30834843873118384,0.3656739149510705,0.0983225893598493,0.21094017879410776,0.4525299518016187,20000.0,158162.0,14275.0,NME4
ENSG00000242612.6,0.29136336956389913,0.4024517358668298,0.8538171331579392,0.2989896585065118,0.4879585873401894,0.8795259221003437,0.4877459138837499,0.14880907451720088,0.3375968118026528,0.6656709448302014,0.17013017563820326,0.1763758014074911,0.6393592823397591,0.8069638264537834,0.9536119158706584,0.7821236530881501,0.6032362559743512,0.8384313204696563,20000.0,158162.0,14276.0,DECR2
ENSG00000103326.11,0.306589211267704,0.1882815281734236,0.5707111848550798,0.31953705009710043,0.10041914348068097,0.6717460553689591,0.09488141420301101,0.5049870893095758,0.198227882170682,0.14473927368935335,0.9999999273437244,0.3631642798970387,0.4758004379614466,0.14394755741805826,0.027493641105742712,0.4558926773566578,0.2281662794992354,0.024608151360647885,20000.0,158162.0,14279.0,CAPN15
ENSG00000127578.6,0.5238274416153155,0.4270788324012825,0.6637275211719187,0.5297604478052433,0.3984911070794581,0.8037249616685302,0.2352560431835976,0.4046061748334242,0.22080872830015327,0.21460333439576254,0.9825893664798416,0.5211048002930403,0.4991123466876628,0.99473897503717,0.810356832697539,0.4639299748738829,0.8114303522705508,0.7198466069378645,20000.0,158162.0,14283.0,WFIKKN1
ENSG00000130731.15,0.7865919940528201,0.3059863850034798,0.3809290750855464,0.9051367439879412,0.3088497104556547,0.38305373410871735,0.9859643027240056,0.7224555027662867,0.4861361487806874,0.9805248222652028,0.8074733191782367,0.4753682337399368,0.9733496552571964,0.15307579086999532,0.6389177816886372,0.8810949547759797,0.16007034880160467,0.7033213364657486,20000.0,158162.0,14284.0,METTL26
ENSG00000103245.13,0.794815736544014,0.37223964357505607,0.7369409748308408,0.6233612526921729,0.5427662744786825,0.7527488932793748,0.6921717536623472,0.5692470967145736,0.5240571587035772,0.7450724145231287,0.8848098516208976,0.3139144984389662,0.8398630896630516,0.3868850641714686,0.2450541786137293,0.7414485469477442,0.3986979958431656,0.6354804128350068,20000.0,158162.0,14300.0,NARFL
ENSG00000103227.18,0.9742041173730048,0.3816822984467365,0.024728245366685667,0.972230507273145,0.7043809633024289,0.04250184474109713,0.6118223344076354,0.18953477060273627,0.14857062780458208,0.656781803990347,0.14498194580213408,0.1118428066174441,0.019454453444392655,0.010922845924644946,0.005580901258139262,0.14747554586933653,0.09260392364202663,0.004243447317754314,20000.0,158162.0,14308.0,LMF1
ENSG00000095917.13,0.6828234243791835,0.2306960627508861,0.04328003306085431,0.7735571681175709,0.23768853523786165,0.07010471318500201,0.1099013625728342,0.15333238099327942,0.5467305906132973,0.07114489236320477,0.12305447340422485,0.8754477313029614,0.2992172214339291,0.4711479505918461,0.7716447545486859,0.16572973598381352,0.3720124318262607,0.2697864511719988,20000.0,158162.0,14315.0,TPSD1
ENSG00000007516.13,0.2887168623173892,0.2957002822340399,0.5396846948305601,0.5860294155440967,0.3268096804654196,0.3010754147707159,0.21460469181863745,0.12442634783108986,0.6347744364676899,0.15960975742946598,0.14746309527586482,0.7615424039971835,0.31382672735935674,0.8917736790199303,0.4015086967008775,0.2527475766665748,0.8609439556544047,0.33181459123803625,20000.0,158162.0,14319.0,BAIAP3
ENSG00000279930.1,0.4917173480426538,0.0951929751133491,0.8388052037289409,0.7523267260942845,0.12208416914010188,0.6916308811151981,0.01692638608657906,0.2258082974434365,0.18307415956234893,0.038832193292172884,0.2161956270360856,0.10951785223655354,0.5325286940171856,0.6786931875204159,0.44046885149980175,0.488815922020774,0.7224356153424811,0.4402208842299671,20000.0,158162.0,14325.0,LA16c-312E8.4
ENSG00000197599.12,0.5120032267067087,0.263479613122019,0.8827426920919605,0.5138057519510589,0.36909760031681627,0.4164931764153439,0.9936928718744409,0.4515039938489434,0.7603499136169475,0.9903172926854752,0.4502253831448846,0.7476564801734691,0.8327471587100522,0.4858640925374879,0.5279308729139747,0.8436231530701372,0.4728226680038565,0.5741511607222423,20000.0,158162.0,14326.0,CCDC154
ENSG00000103249.17,0.6491990823711707,0.8616354906569509,0.7882393871492512,0.6988401550133563,0.6880781790507131,0.5912959421151432,0.6623532263238876,0.14952713113795432,0.9461942984235434,0.6589008916937825,0.15175015410465215,0.9515297412796484,0.19278995968137524,0.4951928310909207,0.5175617362282279,0.2235246477148964,0.4685321341794102,0.4864430832449706,20000.0,158162.0,14328.0,CLCN7
ENSG00000100726.14,0.1016390618274636,0.7346056662040503,0.7279893231236005,0.3458499930926908,0.5765866576808312,0.6132165332729749,0.9684594538902984,0.19042213950748701,0.3900177480181419,0.9703357735515284,0.2210959810911184,0.3721788074492379,0.11640811672176815,0.07285530629089894,0.08494574616004368,0.1272377839290126,0.0899012764438552,0.08159169193695286,20000.0,158162.0,14330.0,TELO2
ENSG00000131634.13,0.6475680875633244,0.6342205429607835,0.39448085584977904,0.35188600525562863,0.28688820816481964,0.9932745924449564,0.312710525840735,0.05234028441549923,0.1702123876224426,0.6044849447503484,0.6361933647011233,0.5586805844369569,0.8683723630369973,0.07947659317894143,0.2201434713054153,0.2625619939922808,0.5765675348581352,0.9728961943363956,20000.0,158162.0,14331.0,TMEM204
ENSG00000187535.13,0.9424804612743408,0.7693020769748082,0.4709579143782919,0.5568985341830641,0.6235498075755342,0.4741180606718205,0.6850691985552204,0.2974955312070406,0.4265790315052792,0.534706172736612,0.3975015067594473,0.4839414817578519,0.7911500390209661,0.06669379968811183,0.2205943403770492,0.6281666384466955,0.07075329293283203,0.2760006272333353,20000.0,158162.0,14334.0,IFT140
