gene_names,pg_n1,pg_n1.1,pg_n1.2,pnl_n1,pnl_n1.1,pnl_n1.2,pg_n1n2,pg_n1n2.1,pg_n1n2.2,pnl_n1n2,pnl_n1n2.1,pnl_n1n2.2,pg_full,pg_full.1,pg_full.2,pnl_full,pnl_full.1,pnl_full.2,n1_size,n2_size,gene_ind,gene_name
ENSG00000168765.16,0.5400414139234306,0.060115689809831716,0.6078498282837487,0.7715643787588065,0.4456849123645216,0.7407412943225367,0.9844606947139602,0.9073930344152804,0.14854689967331752,0.8320028293332077,0.8284650013502897,0.5300036780895938,0.4146820680762304,0.9714398378700608,0.6869178751473235,0.6287479820230557,0.9382095329124758,0.8759720343065809,60000.0,118162.0,1001.0,GSTM4
ENSG00000213366.12,0.0814398726867357,0.4998382761738779,0.6453319558032091,0.5288031211985189,0.9201457384946888,0.2716416500694799,0.1319658941349574,0.4403265775996392,0.2072290793844699,0.7109975046347914,0.9668131303369498,0.8325919651403586,0.08093781110175832,0.4766068829019158,0.4938661046076032,0.24116624521292665,0.6211159818971145,0.540452614069316,60000.0,118162.0,1002.0,GSTM2
ENSG00000134184.12,0.43539879359502703,0.93399010165704,0.11346667907640562,0.4105844037918184,0.2836098357339549,0.3758436148692073,0.8897440229917013,0.0039173263763478145,0.2945243348751546,0.2583957505319517,0.4172275682951879,0.7827036344338764,0.0725544314077224,0.007833157198965258,0.0291418916226278,0.5651278386088464,0.7366463325900987,0.977314259100581,60000.0,118162.0,1003.0,GSTM1
ENSG00000134201.10,0.1692231093569281,0.498853951960176,0.4155523935114869,0.1854744571154136,0.4615159890926622,0.554844944221279,0.1262021353002394,0.8840842236706413,0.12576469155910378,0.06814705203069824,0.8410353503386577,0.2052528754012799,0.08896489847715787,0.07128987588493897,0.4920154268153686,0.09916775082497548,0.08809960890476583,0.4346495457708723,60000.0,118162.0,1004.0,GSTM5
ENSG00000134202.10,0.21470747141925586,0.6867706067132789,0.6187996078146323,0.29378922257823364,0.9708423809743358,0.988611054920014,0.019706079024144417,0.012497396098976212,0.11211750774977347,0.03146837223703475,0.09263615038860427,0.4869665137553567,0.09795947658939028,0.06305564794754168,0.8085627351687206,0.4268679247534044,0.016062879269647685,0.868334084668131,60000.0,118162.0,1005.0,GSTM3
ENSG00000116396.14,0.6075049669309491,0.933438990491156,0.10172340693260776,0.6365696850157683,0.9826505665652308,0.1595708739628146,0.07640168104099626,0.3971673212729464,0.4335249444723206,0.05750561890477349,0.4137505848174384,0.3957922505428825,0.062056037159235265,0.3459104179532312,0.0621121525020666,0.2380892427971704,0.8322557161692509,0.3029415374080983,60000.0,118162.0,1011.0,KCNC4
ENSG00000156171.14,0.365211596458769,0.17645288389839953,0.6284522888961424,0.7257922907131432,0.2491770576945522,0.3897002822926714,0.3072274301530789,0.6172355949478152,0.41488581727324536,0.30586204060070804,0.8875792228886445,0.16462624295620087,0.4164906681055424,0.9571202221188448,0.1170421961865278,0.12881063466354434,0.4032409014721682,0.8106659824005776,60000.0,118162.0,1025.0,DRAM2
ENSG00000134255.13,0.6062915568758356,0.9690613366613328,0.9798797932444336,0.4843481317019961,0.8521476039491912,0.9395378127017856,0.9634052489298665,0.8921900686108171,0.08076456805564483,0.8532240986444941,0.8931007745257102,0.5303906070205834,0.36788106814002175,0.07887943833448323,0.6485576038318811,0.9144688469543378,0.666065434327402,0.5545483147495227,60000.0,118162.0,1026.0,CEPT1
ENSG00000064886.13,0.1182469088496634,0.7272713137552871,0.7148398616396403,0.1510609253746915,0.474196179468313,0.6674261334109763,0.1915809063961821,0.9876995973205104,0.4488607444802791,0.2005505914397716,0.8000607799745096,0.2729952297134977,0.8874895023830716,0.6091086153320777,0.917565044763093,0.8174726954641179,0.7441730135848073,0.7233351702294362,60000.0,118162.0,1027.0,CHI3L2
ENSG00000121933.18,0.01603892051398331,0.6052136437393338,0.8145157824198167,0.01820610522432469,0.6064370103681697,0.7426750331945021,0.08998084965865251,0.4741815948804119,0.3701530847333412,0.036827350801749696,0.8154347449560493,0.2901482305369689,0.8867472846579932,0.17635213805124128,0.4074079365483744,0.3956693031987389,0.904854918673184,0.9346007707189029,60000.0,118162.0,1037.0,TMIGD3
ENSG00000231346.5,0.20509020356130528,0.6814478617466759,0.6003366177373692,0.2207091237188378,0.670691645005173,0.5591950158641988,0.904271613159918,0.5277746414452115,0.2959988430214456,0.8939100281601577,0.352259039913019,0.37644043381285175,0.6377372202673921,0.41859847581209697,0.4154218707019993,0.6880165071256267,0.39132885198849576,0.6748848939605787,60000.0,118162.0,1038.0,LINC01160
ENSG00000007341.18,0.624475063224916,0.7500423527387443,0.4862887102632769,0.9050864990239332,0.7559242903349048,0.7136888306296619,0.5649059444590705,0.7173580153855654,0.914858259231258,0.5018415674395379,0.7474606229661214,0.9253786488667389,0.34345421565970513,0.8535392540540392,0.5680512203375063,0.4780324427332378,0.8065940676513195,0.37790855032014303,60000.0,118162.0,1049.0,ST7L
ENSG00000226419.7,0.19243834565807866,0.4751602504791579,0.25188375000056434,0.1866107075930028,0.5927303228632828,0.2147332289293862,0.5610114637712664,0.4745778004833398,0.4730524061832442,0.9570459520330616,0.5782209878689141,0.28795397356716096,0.5470255834053438,0.4490692031780225,0.50035492657697,0.5978903695162665,0.4127223318453847,0.4111569360074345,60000.0,118162.0,1055.0,SLC16A1-AS1
ENSG00000232450.1,0.5512518259781954,0.7320285092007746,0.4054398575791197,0.5182463746035613,0.4882060704597492,0.4369355707696705,0.4917920935407016,0.36046481235004346,0.19670876489598044,0.5001777538001648,0.4068909612642557,0.1649795653883996,0.7250779285817412,0.17813675365258494,0.2765761636527668,0.6487440968664934,0.19089822922412333,0.27885686309286306,60000.0,118162.0,1060.0,RP4-730K3.3
ENSG00000226167.1,0.050828771368185886,0.3242006442309709,0.36817199166362813,0.05010168914860204,0.2686168019113423,0.3875796706192892,0.023905508542795544,0.3642368374623504,0.02751663915368189,0.020680469932446568,0.309316581792769,0.023832652981877887,0.4886153189610024,0.26143246397147624,0.4484012779936585,0.5153627193870122,0.3113094680577049,0.3854798584652974,60000.0,118162.0,1064.0,AP4B1-AS1
ENSG00000188761.11,0.8533953615660125,0.03054375086817428,0.8621509248446702,0.8252060227861384,0.043981039275681234,0.8678029339765494,0.5735926833501503,0.13795666814137614,0.5850925408531351,0.8516664594668676,0.1844445850147425,0.7796311699440016,0.4971880032206363,0.3621336351087828,0.5693393292983802,0.4506383240306007,0.20055315709684485,0.4663220978151112,60000.0,118162.0,1066.0,BCL2L15
ENSG00000134262.12,0.08961275919984316,0.28149884283666743,0.09770948516976792,0.08728480719351665,0.17686433465687065,0.09526533186283877,0.9889112971155604,0.4908016521633696,0.035336107741289466,0.8831242924849149,0.3759406298305377,0.023064940539498483,0.6669878961396811,0.6972110424179068,0.8247526384524011,0.8722882762465126,0.8145499715215535,0.937234999902395,60000.0,118162.0,1067.0,AP4B1
ENSG00000163393.12,0.9606788025464186,0.8105838559210978,0.5263737969308468,0.6797551653578422,0.8574395096786467,0.5823191105948813,0.8213273373809644,0.10635604508919563,0.6718982016851709,0.6649351334956244,0.2351134679612289,0.891317712203108,0.18809932912683386,0.7997367948673159,0.562094560336886,0.09991766554965503,0.9849658458316872,0.5893799561513922,60000.0,118162.0,1084.0,SLC22A15
ENSG00000224950.2,0.0974945060312512,0.04883178400276377,0.3037420089381893,0.1755994402003831,0.03631604557928757,0.8560165222453064,0.7838336502594514,0.30117248135021835,0.7965986826039342,0.4802458627297345,0.5803175603519017,0.8005179910526505,0.6841150014625154,0.9200088585189512,0.6062538703855214,0.5936517973348765,0.7685981778318594,0.6164238297007654,60000.0,118162.0,1089.0,RP5-1086K13.1
ENSG00000134256.12,0.7260673230461474,0.5008781250622194,0.6131941255655179,0.708038575145317,0.4364445721037325,0.7928762742036191,0.4742519039928869,0.3028505186115696,0.9379504657418148,0.9753027289718884,0.7639802754963836,0.8436603813253689,0.9126164115550642,0.4308856240820999,0.4907379275836841,0.9592004702047754,0.4247214600018319,0.456820327683849,60000.0,118162.0,1095.0,CD101
ENSG00000231365.5,0.3307409099366957,0.760802065022057,0.6329586908939109,0.33897235318720964,0.8556563592118682,0.6989185120791134,0.8872940466174107,0.2431287794151236,0.3826758875299343,0.9484650422269524,0.15262231475449428,0.5694827742106296,0.8219137862579491,0.5525958839543055,0.34439475555000965,0.916309758138137,0.7850050394821212,0.5527717720231442,60000.0,118162.0,1106.0,RP11-418J17.1
ENSG00000198019.12,0.6393243991965101,0.4300475153972795,0.3265604893280377,0.7974049968052715,0.8111613039435509,0.3831181465252661,0.927968933543952,0.499684633407725,0.904832746535736,0.9909712134876704,0.528426870680557,0.8438166576176375,0.12669997833455962,0.8198347368090677,0.04283096795338462,0.1346611238562833,0.8749757506465927,0.09445370419140184,60000.0,118162.0,1124.0,FCGR1B
ENSG00000171943.11,0.9440142880086332,0.5375259787345545,0.4933450672533575,0.8890619876499142,0.5732502453423393,0.4984860971502693,0.4487311287468265,0.5401860748711835,0.8136314327589413,0.7451722910788819,0.33880915501333986,0.7192735105539987,0.7076597459900454,0.1050621889025969,0.18748971796060704,0.6557147373044678,0.07493803218456402,0.5082284405131371,60000.0,118162.0,1126.0,SRGAP2C
ENSG00000186364.11,0.8716395270762297,0.2283123586683628,0.0371010145419326,0.8151630900647956,0.5293350828851127,0.23452955379989945,0.8261531788695642,0.2266541330729949,0.9898747519773956,0.5359918309909342,0.8105102487899585,0.5583382577300631,0.09968035104086073,0.6512360347863373,0.4587035643918687,0.2518346830221756,0.38674047286156144,0.19072241198903547,60000.0,118162.0,1150.0,NUDT17
ENSG00000198483.12,0.8159026677589497,0.038717473736651464,0.102888733114208,0.8133195776283149,0.041356244897864915,0.3033735494519436,0.3200698476217351,0.7921283207185461,0.513233729841156,0.9935141943190356,0.9076725831426478,0.5940341795061408,0.6427894851432694,0.7476682612821469,0.9048230297359409,0.6151329413119078,0.6379846657566889,0.9492145960372868,60000.0,118162.0,1152.0,ANKRD35
ENSG00000271425.7,0.9308000447801498,0.6686116823312271,0.038287473832515836,0.9528561760882176,0.4260396209896548,0.08482804337454664,0.04201576608394416,0.045571536807405284,0.04478228582366911,0.03926797869664274,0.04766369870313158,0.020719258636616257,0.3288576768387892,0.2619765121197959,0.9008447942131466,0.16841596964794298,0.26325694806312977,0.5953124048600675,60000.0,118162.0,1163.0,NBPF10
ENSG00000227242.4,0.8167363135927592,0.2141150715464372,0.7113332585016687,0.9182831055743153,0.2318962896416805,0.6650582093809005,0.2998433541299661,0.5336528792141834,0.4037790247933173,0.4250949675461781,0.6160021458931392,0.32905876257808675,0.5426501761061477,0.6837864145729482,0.41786119027852897,0.3041483302272529,0.5729807555241504,0.2694098754595209,60000.0,118162.0,1168.0,NBPF13P
ENSG00000131791.7,0.4282898786167151,0.16318745211559754,0.6680070491012488,0.5223034698469986,0.4182605657216013,0.4771932670141986,0.8224053224956539,0.8074012654435594,0.8891906935073532,0.8020456579093183,0.9014442787410928,0.8309152077624643,0.9744109536198386,0.3900388572093172,0.8298035182559129,0.962357521354209,0.4495661563495019,0.9829047993297716,60000.0,118162.0,1169.0,PRKAB2
ENSG00000131778.18,0.4751374053224526,0.3700096676307088,0.4096914328523568,0.2687053863739183,0.490420009827484,0.5992562887377777,0.3384527388390588,0.3439494980093057,0.6813466424443384,0.4756170051722473,0.23407448643672765,0.949690689873398,0.7147060206838358,0.15419738500336008,0.8570116976674574,0.7756782083947571,0.0863615170149956,0.7106632646579749,60000.0,118162.0,1173.0,CHD1L
ENSG00000266472.5,0.4761326333296535,0.6181265055328045,0.24900644440487876,0.3613196709972768,0.9236812250234996,0.17315257049767122,0.3239519314076039,0.19424004880918166,0.7938508632270372,0.07515540757653866,0.06761866038827205,0.25631243230905965,0.0035459649128992392,0.019363154547117425,0.3746400485291793,0.21173743153375726,0.1145436169177169,0.7842029019754646,60000.0,118162.0,1220.0,MRPS21
ENSG00000143382.14,0.2275665104422672,0.924754607429274,0.7781699608221446,0.5184471831736028,0.4398443669340988,0.5672267337409073,0.6938657128612019,0.34289123625534257,0.9618312524734132,0.6883592363730762,0.359156099014323,0.9537099679928852,0.4380256205330816,0.5080523179839815,0.4988272212230319,0.4461163169186214,0.4922445390705549,0.5805006890962487,60000.0,118162.0,1225.0,ADAMTSL4
ENSG00000237781.3,0.11408900758581066,0.9869783577813199,0.005745453705089685,0.6080371742658963,0.4710295708972394,0.011770741635499227,0.19537919553276595,0.7820245161531568,0.8868525134329579,0.23029939857663895,0.3223235586760834,0.2984535931546433,0.22011029794052306,0.4437864034178959,0.5004425727909667,0.5716015087130986,0.2719972033073881,0.7689785731357488,60000.0,118162.0,1226.0,RP11-54A4.2
ENSG00000143457.10,0.04565059664398227,0.35683467851442285,0.4508313887628181,0.4352606975967891,0.4181853038836557,0.9762611422152084,0.22775002159506186,0.02514994505533636,0.6013747368832294,0.895067216393678,0.5545903238005176,0.271819028098406,0.17669169331276194,0.3787266238353706,0.19134802114394225,0.9805396773901888,0.9759095270650202,0.9646809996828148,60000.0,118162.0,1232.0,GOLPH3L
ENSG00000143452.15,0.6348826478676417,0.17129370806683514,0.3427623257063375,0.524617092985396,0.2591085803211303,0.5448103877901469,0.17046811497904055,0.01795204479622509,0.06226330043642773,0.9732602240279676,0.4833002560190698,0.7516076073418427,0.20378292056228856,0.2071636830868252,0.3137068738207267,0.7598220035956559,0.7591720968492792,0.44945841083842775,60000.0,118162.0,1233.0,HORMAD1
ENSG00000163131.10,0.10324375848005236,0.8639175344892823,0.10293213465918426,0.3189080858500469,0.5236365002628667,0.0330529881942442,0.2565124727965077,0.34671688282249913,0.03542164601665991,0.6023903940486579,0.4758143469812779,0.9576112101820984,0.11720185166003075,0.06699192735192781,0.009918895024144796,0.9835940104157941,0.44204404250057816,0.4257025931564595,60000.0,118162.0,1234.0,CTSS
ENSG00000143387.12,0.11081238115391062,0.011149415870702322,0.26590620695381306,0.1673919079545043,0.004016349423171185,0.7313934184321653,0.34680441909588544,0.521909957108105,0.3368622086732264,0.9174034621653658,0.6682243203782502,0.7958504010237305,0.14385928811344356,0.6893106766727333,0.2874280135756516,0.5982731636628553,0.6930630226714045,0.9534738032157328,60000.0,118162.0,1235.0,CTSK
ENSG00000143437.20,0.3138090624653363,0.7867449461749791,0.17095687551000785,0.2726057605862892,0.875004659976626,0.19133135921922892,0.01206434547819861,0.049976062134619005,0.1718832252761369,0.012247392171279679,0.04648071660103042,0.2917477345554219,0.03624405808942439,0.08900464960082681,0.11574320591698722,0.03481549269557912,0.1130742716515367,0.1286144730265153,60000.0,118162.0,1236.0,ARNT
ENSG00000143458.11,0.44198059847486026,0.6628615854641942,0.7951109905840491,0.4784419663428193,0.6566865651600235,0.8001862945914393,0.8773592422772619,0.16312282752984544,0.6404907242343165,0.8558664056927109,0.15979260286566138,0.663830185541282,0.10252863566094617,0.8322489449204693,0.07597248020379091,0.07329951727374298,0.8741626006808549,0.07438626999848978,60000.0,118162.0,1246.0,GABPB2
ENSG00000143442.21,0.3615449258762177,0.313078793762144,0.7923959026739461,0.6539042457695647,0.3701511944206748,0.34414008156527864,0.4100730530008114,0.17855177757910867,0.2212262771591983,0.2353315150187096,0.5337034661784881,0.8924769885892602,0.2886996986491083,0.7633125263003568,0.16986741216494186,0.1869456337549344,0.700616043385932,0.2374998738074008,60000.0,118162.0,1262.0,POGZ
ENSG00000182134.15,0.4690577976575518,0.07144338393227039,0.03656005534034722,0.3134425904245772,0.10051419085167587,0.0726394202953817,0.0879179387688508,0.05887461692175713,0.807942030737943,0.1968491431530116,0.2563412572443583,0.838853878659892,0.5893033916623515,0.6374967632600415,0.15336090002073097,0.4663708450681005,0.6917964305354589,0.17439283937257405,60000.0,118162.0,1270.0,TDRKH
ENSG00000159445.12,0.2965349367775688,0.05329132830206525,0.9377431524509932,0.3149899743229307,0.04855256357571512,0.8291671797356563,0.5765991965731198,0.5436350416293967,0.1679110728306067,0.6419818735007092,0.5645074072403491,0.14292650147644773,0.4984102648753858,0.9950812320863992,0.6227591784089886,0.5843941601457782,0.9829694364863252,0.5659188010291023,60000.0,118162.0,1275.0,THEM4
ENSG00000163220.10,0.1930582210332183,0.5432906598407902,0.8277906678864223,0.1627610124309187,0.5353284183902544,0.8602115921823682,0.4023628048411996,0.26109139888427924,0.3580023867168433,0.5002727807685379,0.17233982690743532,0.41759001904939785,0.0486872383438626,0.22174743476148984,0.5902308367830387,0.2568728121692664,0.2110539959431671,0.8632416466115268,60000.0,118162.0,1294.0,S100A9
ENSG00000163221.8,0.8613230479356175,0.675857520916429,0.7377129094195123,0.7939934556751451,0.6742411155266501,0.8066623581869479,0.13776967285648392,0.3046332045041768,0.533682141755519,0.17550044193715214,0.26218016990902193,0.6352282511405674,0.22726142153338735,0.02627605760872903,0.26309259134023283,0.11780041469826485,0.0276396958824831,0.25325255066881536,60000.0,118162.0,1295.0,S100A12
ENSG00000160678.11,0.16332686593057666,0.21754464677173907,0.4447622893369668,0.1626178923744872,0.2699413564324729,0.4623951026030338,0.2465196307499961,0.5100792420390665,0.1444962896442506,0.2573047164435961,0.6157805885284748,0.16075866273192532,0.10116051297999286,0.04417157454644765,0.006628216101897838,0.1043736433270633,0.05053477947239317,0.0061866493616362615,60000.0,118162.0,1306.0,S100A1
ENSG00000189171.14,0.383139596599744,0.7392069741032635,0.8726136037298965,0.562348622670172,0.5493974734576469,0.9704257283348818,0.4159529618215062,0.907138887883132,0.5252523810023255,0.9285875542306729,0.6239360701682588,0.3330069199520306,0.6364335744779157,0.039870480201520966,0.055074440015009565,0.7762263387626863,0.04323422857173797,0.5099750187087246,60000.0,118162.0,1307.0,S100A13
ENSG00000272030.1,0.7817838117583416,0.7197510701760965,0.956048887567496,0.7772995980281989,0.6233214039857844,0.9837350169982522,0.4020801330667898,0.3937526451580296,0.494668557785073,0.3673884861706845,0.2273486595905803,0.6574288577994822,0.3244749500702161,0.7919206148972544,0.2573429328727357,0.3289347498702727,0.7855105270388248,0.20014060847950124,60000.0,118162.0,1309.0,RP1-178F15.4
ENSG00000143554.13,0.017561114805299937,0.06909432471593746,0.09762683894460286,0.017341607411342958,0.03676067700415179,0.120842914097802,0.5818674425619859,0.5831428265678316,0.5507055132213161,0.5079681994205838,0.5646689282091384,0.5507503068592794,0.879248863540377,0.2941514298933713,0.5433618408204974,0.7629766879292718,0.2872188389565921,0.6901028995791758,60000.0,118162.0,1314.0,SLC27A3
ENSG00000143570.17,0.01412590501516961,0.16371091964983986,0.04258715590691724,0.12201219627401955,0.15642046362435316,0.02700407331536003,0.11011291609788,0.4668894039376702,0.3834997361651605,0.18223124957018308,0.2315747112293749,0.8951030448970514,0.0742085777560737,0.19874141944078705,0.7088798240324137,0.3038207887528456,0.7985923458219595,0.4233825090372526,60000.0,118162.0,1322.0,SLC39A1
ENSG00000143549.19,0.937826030268843,0.32988786800722114,0.504923483771939,0.7545056398881841,0.975942153644252,0.989669740361682,0.09222319399823553,0.23193009315521154,0.08672308316857699,0.12690776444376262,0.352151696523057,0.1450705824623109,0.2171155916846045,0.2635080299474969,0.15883573780247678,0.4579589851162985,0.3772584548900483,0.6495042712242804,60000.0,118162.0,1329.0,TPM3
ENSG00000143612.19,0.49961159703088703,0.8654217379712859,0.044262087563848584,0.9235904614196366,0.6176043198720003,0.32384094063811464,0.02918531922527403,0.2695561879518452,0.3883198519025789,0.4733955997482939,0.8459290896110409,0.8053953045341771,0.300433432534414,0.13431209699530652,0.4416054344421446,0.3475593658558373,0.4516335632446303,0.9842045820771071,60000.0,118162.0,1331.0,C1orf43
ENSG00000160716.5,0.6268890602380931,0.06677910852009973,0.4765571889426148,0.6195402382951792,0.20645124534947426,0.4889832199698267,0.8058293887752375,0.7908940107161642,0.4398678586336113,0.7862231814319242,0.7825560120086812,0.4245805222723084,0.9486912131108984,0.2373726777816034,0.4601036212708788,0.9261131834525788,0.2666369803758555,0.4731532516345172,60000.0,118162.0,1341.0,CHRNB2
ENSG00000160710.15,0.8232779465392959,0.33656590103482553,0.5087571572134729,0.8695769622089642,0.3691838223333919,0.4757798245649487,0.16356901429606654,0.03735029717166,0.16726087262031594,0.17884273366810022,0.11843757251027115,0.33152237690168274,0.7605106890349858,0.12700158763140545,0.15218604830222426,0.8420321054568987,0.1951234781004072,0.2768129621613897,60000.0,118162.0,1342.0,ADAR
ENSG00000232093.1,0.3816983810631158,0.3820671942961641,0.5739900926543376,0.3142522141921352,0.8702952464196025,0.4031920167068671,0.4271076318421215,0.5143429733947966,0.05501870415920308,0.3946120245007267,0.3775752481081692,0.0929967944632114,0.4830557322619045,0.34146654793149606,0.9421430259663472,0.4517194379656315,0.24339054904115345,0.9273038815099924,60000.0,118162.0,1354.0,DCST1-AS1
ENSG00000143537.13,0.9059261283777702,0.3449909028848273,0.2132492396028175,0.9846612749559278,0.3665929650529296,0.1328413291015293,0.7989030521554678,0.5954066280164807,0.7964041059368265,0.9229275778763104,0.4828142842270737,0.8445825998697276,0.6627724380208461,0.4836974679859202,0.21731419222564932,0.8316528389332967,0.3253016278124917,0.4508228678857013,60000.0,118162.0,1355.0,ADAM15
ENSG00000185499.16,0.3567503536862846,0.7041244847614649,0.3800863013309387,0.3540910431493085,0.669915740162534,0.35926278260179634,0.9274056404135028,0.10660626472129417,0.30716890759700577,0.7488018747687984,0.1053007243921802,0.2104919014520078,0.02804560523622708,0.16712418789825922,0.3215567381019751,0.0395045354609865,0.5488837884643817,0.2629102906334117,60000.0,118162.0,1363.0,MUC1
ENSG00000231064.7,0.6025200637793047,0.4532355877785204,0.7474405722703679,0.7792610677765927,0.7267504078468803,0.8082085242274426,0.5205517301068996,0.022681691334263208,0.10770120328516017,0.8668324218467457,0.09240334729606556,0.049428313799549435,0.6218405110170423,0.2305127249168937,0.909711759839032,0.6249249935226961,0.2541077644317419,0.9720150335035266,60000.0,118162.0,1364.0,RP11-263K19.4
ENSG00000169231.13,0.11191428590813886,0.8536625395053621,0.14786878848827864,0.11005712671302467,0.8526945796494763,0.1536954763240397,0.8110701558615759,0.5833664568681561,0.803459249088067,0.8115804315383812,0.5755795505150656,0.8005717099893389,0.8085132725776153,0.026675577593420898,0.9402811645811976,0.8285166531248361,0.02343579241575624,0.968899572258234,60000.0,118162.0,1365.0,THBS3
ENSG00000236263.1,0.931398721539644,0.8152840735231539,0.20388777578327533,0.7213146098056877,0.8307799524759594,0.22753511895011574,0.3276422065032296,0.6449808972029504,0.4998901333720763,0.3319489670701399,0.6625808981010856,0.4878595632332079,0.3798674349331063,0.0502796006343861,0.2313545402797192,0.25649572345676186,0.052533124455489265,0.2969105217792093,60000.0,118162.0,1367.0,RP11-263K19.6
ENSG00000160766.14,0.9734940831349664,0.9225016208347891,0.8091381775854798,0.9633921826068748,0.9283691658922228,0.7437242657177233,0.4927416475068454,0.922180590342708,0.2763053808294341,0.4946815856095426,0.8773297334704531,0.3053961080241607,0.7306735448938595,0.9143762370192096,0.3427301407317854,0.9596540413247502,0.6947001375775614,0.35184574039654803,60000.0,118162.0,1368.0,GBAP1
ENSG00000177628.15,0.9128429618662718,0.6606345316708555,0.1549934510625602,0.8392004130625325,0.4846124641860052,0.16223282441010814,0.7184164161272526,0.7987613497591728,0.468514993502638,0.6243769728409072,0.9231945928704096,0.5342915546005844,0.994581169557844,0.8029995761507714,0.8445085043822731,0.9942208365961368,0.7785878561443039,0.8102215936013472,60000.0,118162.0,1370.0,GBA
ENSG00000273002.1,0.0004943558495584143,0.26996286081551657,0.5505433992771069,0.032823097790971686,0.3549875615825201,0.2089569072214827,0.29157742341955395,0.9988750410752,0.8827691849263712,0.3110140807986237,0.8052359787165274,0.6926903216545075,0.19358646374891805,0.2280719044513651,0.9781310973717884,0.18416659486544432,0.20582207742117095,0.7505510547578275,60000.0,118162.0,1391.0,RP11-336K24.12
ENSG00000196189.12,0.8233571271588072,0.6725653400129507,0.9336525065471736,0.6604920531476489,0.8035731840172976,0.9089652435148448,0.7020647836037768,0.9371663571177558,0.9520616266234441,0.672633234784136,0.957337832365048,0.9981720534792364,0.6017212292390712,0.599066493946951,0.9874552551210772,0.5874166427079832,0.6105562531403219,0.9937838366564548,60000.0,118162.0,1398.0,SEMA4A
ENSG00000160781.15,0.21408557904111924,0.8110555164777895,0.2325239529495795,0.21324919108521415,0.8625735276072412,0.5859288211986092,0.9206505328997312,0.811462166654288,0.7466920908227406,0.8838750237231483,0.9294063908653444,0.9830082901961016,0.38412125172056705,0.4275821267091492,0.3304442306633084,0.7316018381872007,0.393447993586281,0.5106949348437759,60000.0,118162.0,1402.0,PAQR6
ENSG00000198952.8,0.6110563726783131,0.034753558968548995,0.9867267822051352,0.6998930420006659,0.06412139777689523,0.8500194663738765,0.555938358517732,0.004505102281119759,0.5973388104153246,0.8177630139743447,0.006886423250783455,0.4264855317213405,0.09234044404687812,0.5609330149651717,0.26458368628173384,0.1985036211644204,0.4571784704817069,0.7170861570920358,60000.0,118162.0,1403.0,SMG5
ENSG00000163472.18,0.40943012765637055,0.22292907086864786,0.033458714483504515,0.4089142357373524,0.3086527714970541,0.08799142346328423,0.10320721566823744,0.7073025199774206,0.641717364265117,0.16294299402117646,0.6067256781904913,0.9165002531494771,0.17021316861935587,0.28200097525257106,0.2603850844056552,0.4164169703577209,0.378139967188427,0.18637590693075606,60000.0,118162.0,1404.0,TMEM79
ENSG00000198715.11,0.7974742800941147,0.5109855936033678,0.504427572122217,0.8071707826673811,0.5226698768004554,0.647399416383311,0.8446002133399284,0.018498192579251747,0.532531796446315,0.9479319922219408,0.02186515657542307,0.5500138253959679,0.21118892476574755,0.3909636629169275,0.8125443623356313,0.21386764550029136,0.3890777802826485,0.7822221276295696,60000.0,118162.0,1405.0,GLMP
ENSG00000143297.18,0.4628528574649658,0.6062877710898127,0.9215726608913036,0.7543849951925138,0.7732013357996647,0.9910890724736314,0.5180786649836588,0.5285435102902178,0.37444477006035737,0.14269574064145954,0.32312490732668075,0.4104580961123773,0.3544787184241438,0.027984195327818068,0.2692918849461505,0.8274705712065566,0.4438235638066516,0.4523090794223497,60000.0,118162.0,1431.0,FCRL5
ENSG00000160856.20,0.3468058559375469,0.42522192454057584,0.651361867449776,0.39603910058688985,0.4831141593061489,0.6398546821740253,0.07242037028087746,0.1742179506554595,0.6119705929199075,0.08421954770902486,0.21453587343670008,0.4877754173826647,0.2240085659791584,0.11974339248479547,0.8458866595509752,0.16412191616787747,0.0790948068178131,0.7228732302379821,60000.0,118162.0,1432.0,FCRL3
ENSG00000163534.14,0.5773916238557255,0.9414226246400876,0.5198935146571703,0.4299507844517416,0.8608461687552991,0.3525623904852029,0.1478246740033453,0.9487408332000841,0.6048918787130255,0.15258190409314712,0.9344470478380394,0.7390651824905198,0.4020825483202399,0.028183246679210964,0.4723301865349867,0.37612686642608384,0.01727370943253165,0.4751606102664021,60000.0,118162.0,1434.0,FCRL1
ENSG00000158485.10,0.7515672168897145,0.010121481204053585,0.6020381913183135,0.9501524622739242,0.07790628894497846,0.8468833905248164,0.9434689038118349,0.8377007714736933,0.3374374145700189,0.9571127422108004,0.8990928191734979,0.2960125708607434,0.6563541416681958,0.7426485991730827,0.7724397546302809,0.7631756675752829,0.8035082932142597,0.9009424825697612,60000.0,118162.0,1440.0,CD1B
ENSG00000272668.1,0.8147536055349324,0.962614027634898,0.420059829130904,0.8210665346356836,0.9557649784653782,0.4220179598048517,0.9816182767223144,0.6541619169367728,0.3507445688984794,0.9401238055595892,0.682525008436645,0.3814865875221719,0.9007019629671815,0.8771194316628571,0.29469009922685513,0.8629115762518579,0.9610061342346454,0.3199971929918189,60000.0,118162.0,1459.0,RP11-190A12.8
