gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,gene_ind,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
ENSG00000125388.19,0.287621183662767,0.344168256318673,0.939580151646659,0.294729576249643,0.682105346068702,0.803083873320122,0.765166538174441,0.429952466208666,0.27161969813927,0.739053855847397,0.221558751371543,0.213233491141268,10454,367182,4550,GRK4,0.968745899904406,0.968795272570853,0.500407717315542,0.350231787084338
ENSG00000197386.10,0.112457981167158,0.137318341028849,0.908381551975914,0.210058353349272,0.100401112449193,0.55786718923132,0.608583721025506,0.626263302945405,0.0964149759453018,0.594178424727202,0.569885510695305,0.107124532476359,10454,367182,4551,HTT,0.0232307489275234,0.0185626085101993,0.28354868718122,0.289777592143711
ENSG00000261643.1,0.167093379287498,0.506499999472884,0.959057327196301,0.362032878847065,0.909252038077457,0.795137076698014,0.866678658298587,0.146509242762686,0.84491766908969,0.966548641337747,0.79645579494363,0.836322771476209,10454,367182,4555,RP11-529E10.6,0.648666406103425,0.916482523732993,0.695590760621975,0.925571194377175
ENSG00000163956.10,0.879657055674439,0.621781467636371,0.0343580425236688,0.50056583271431,0.543056221638891,0.365942520496206,0.539447254589107,0.171463379129412,0.266629822304451,0.439452934475605,0.871402072433385,0.639581272974257,10454,367182,4556,LRPAP1,0.391861504265345,0.660645617433689,0.282055967878863,0.728238545218305
ENSG00000251669.5,0.788350601607127,0.677359802879469,0.666702173408388,0.864174854631665,0.489676874962445,0.379178146155458,0.130502122569304,0.25500861130663,0.167808313180566,0.281029477804977,0.288125008206676,0.264606554813448,10454,367182,4558,FAM86EP,0.134412666730391,0.3138572013403,0.172366768532453,0.277660166927296
ENSG00000168824.14,0.945860078555048,0.388408337596811,0.770567397047749,0.853726918589114,0.921408721334691,0.715694422008311,0.507774044649569,0.212559247197417,0.890802945637372,0.534223254424071,0.186358397009218,0.823410301657622,10454,367182,4563,NSG1,0.48282174781894,0.358658790921276,0.652315299984578,0.522599063201133
ENSG00000170891.10,0.609975026900009,0.650841808935238,0.0726187894700462,0.530913405288152,0.489159132409452,0.0865226034219784,0.574497945545179,0.617763337388638,0.279359308482109,0.996858551519799,0.387000379993761,0.493947813681672,10454,367182,4567,CYTL1,0.81650822770429,0.658663463739222,0.478342315664775,0.990541742934808
ENSG00000152969.17,0.299293891827987,0.122511038925298,0.886599356460706,0.400624863682267,0.0673950611263232,0.609861906491542,0.289304535346068,0.0479635582669157,0.175729049957709,0.665288636711054,0.308926947538901,0.803133636399817,10454,367182,4572,JAKMIP1,0.319193378019919,0.223496346966843,0.102534615393495,0.629472933585379
ENSG00000013288.8,0.322889206196864,0.787764579803669,0.404719059316015,0.445919673407962,0.608429945157105,0.485577457467156,0.350239532532388,0.61522672252016,0.0511045106507971,0.379068837640004,0.473146243341808,0.0797193851733578,10454,367182,4574,MAN2B2,0.0391823536244454,0.0730663503653985,0.141367125100829,0.190721093633609
ENSG00000163993.6,0.771158279149076,0.215232157670227,0.828418162266236,0.834454460396885,0.203226732757065,0.886931643675848,0.939138920970089,0.21701363068603,0.365623922921924,0.949668214607172,0.19496925998512,0.300158086885447,10454,367182,4579,S100P,0.273278736054445,0.849156070369535,0.773757367344047,0.799756285202905
